task,id,system,prediction,reference,rougeL_f1,exact_match_norm
qa,572fb32704bcaa1900d76c05,rag_hybrid,IBM announced that company executives would forgo bonuses for fiscal year 2013.,unauthorized users from viewing or updating the database,0.0,0.0
qa,572e9100c246551400ce4351,llm,U.S. National Bird Protection Act,Bald Eagle Protection Act of 1940,0.3333333333333333,0.0
qa,572e9100c246551400ce4351,rag_bm25,The Constitution provides that Congress is able to provide for the United States to provide for the United States to provide for the United States to provide for the United States to provide for the United States to provide for the United States to provide for the United States to provide for the United States to provide for the United States to provide for the United States to provide for the United States to provide for the United States to provide for the United States to provide for the United States to provide for the United States to provide for the United States to provide for the United States to provide for the United States to provide for the United States to provide for the United States,Bald Eagle Protection Act of 1940,0.0,0.0
qa,572e9100c246551400ce4351,rag_dense,Hunting,Bald Eagle Protection Act of 1940,0.0,0.0
qa,572e9100c246551400ce4351,rag_hybrid,The Lacey Act of 1900,Bald Eagle Protection Act of 1940,0.3636363636363636,0.0
qa,56cee6a3aab44d1400b88c3b,llm,1897,1898,0.0,0.0
qa,56cee6a3aab44d1400b88c3b,rag_bm25,New York City were able to compete in the World Series,1898,0.0,0.0
qa,56cee6a3aab44d1400b88c3b,rag_dense,New York City,1898,0.0,0.0
qa,56cee6a3aab44d1400b88c3b,rag_hybrid,New York City in 1898,1898,0.33333333333333337,0.0
qa,57310199a5e9cc1400cdbb94,llm,a.,inequality,0.0,0.0
qa,57310199a5e9cc1400cdbb94,rag_bm25,Canada,inequality,0.0,0.0
qa,57310199a5e9cc1400cdbb94,rag_dense,Nigerian economy,inequality,0.0,0.0
qa,57310199a5e9cc1400cdbb94,rag_hybrid,[3],inequality,0.0,0.0
qa,570d45acb3d812140066d613,llm,architecture,modern,0.0,0.0
qa,570d45acb3d812140066d613,rag_bm25,[3],modern,0.0,0.0
qa,570d45acb3d812140066d613,rag_dense,[3],modern,0.0,0.0
qa,570d45acb3d812140066d613,rag_hybrid,[2],modern,0.0,0.0
qa,5726e257708984140094d4b5,llm,1897,1964,0.0,0.0
qa,5726e257708984140094d4b5,rag_bm25,Catholic Church,1964,0.0,0.0
qa,5726e257708984140094d4b5,rag_dense,[3],1964,0.0,0.0
qa,5726e257708984140094d4b5,rag_hybrid,Pope Leo XIII,1964,0.0,0.0
qa,56fae0a58f12f31900630219,llm,Saint Paul,Minneapolis,0.0,0.0
qa,56fae0a58f12f31900630219,rag_bm25,United States,Minneapolis,0.0,0.0
qa,56fae0a58f12f31900630219,rag_dense,Brooklyn,Minneapolis,0.0,0.0
qa,56fae0a58f12f31900630219,rag_hybrid,North Oklahoma City,Minneapolis,0.0,0.0
qa,5727acb32ca10214002d9365,llm,"December 1, 2017",2034,0.0,0.0
qa,5727acb32ca10214002d9365,rag_bm25,Schwarzenegger,2034,0.0,0.0
qa,5727acb32ca10214002d9365,rag_dense,the Swabian War of 1499,2034,0.0,0.0
qa,5727acb32ca10214002d9365,rag_hybrid,Soviet Union,2034,0.0,0.0
qa,5729f6b13f37b31900478619,llm,a tectonics drive,thermal energy,0.0,0.0
qa,5729f6b13f37b31900478619,rag_bm25,I don't know,thermal energy,0.0,0.0
qa,5729f6b13f37b31900478619,rag_dense,Rocky Mountains,thermal energy,0.0,0.0
qa,5729f6b13f37b31900478619,rag_hybrid,BYU's Museum of Art,thermal energy,0.0,0.0
qa,5727ddfc3acd2414000dee7c,llm,after the Viking invasion,about 950,0.0,0.0
qa,5727ddfc3acd2414000dee7c,rag_bm25,adolescence,about 950,0.0,0.0
qa,5727ddfc3acd2414000dee7c,rag_dense,I don't know,about 950,0.0,0.0
qa,5727ddfc3acd2414000dee7c,rag_hybrid,gin,about 950,0.0,0.0
qa,5725c87b89a1e219009abe9b,llm,ten,protecting millions of children from death at the hands of preventable diseases,0.0,0.0
qa,5725c87b89a1e219009abe9b,rag_bm25,British government,protecting millions of children from death at the hands of preventable diseases,0.0,0.0
qa,5725c87b89a1e219009abe9b,rag_dense,Chinese and Japanese descent,protecting millions of children from death at the hands of preventable diseases,0.0,0.0
qa,5725c87b89a1e219009abe9b,rag_hybrid,German Army,protecting millions of children from death at the hands of preventable diseases,0.0,0.0
qa,56de43294396321400ee2736,llm,The report was a rewrite of the report.,unavailability of certain crucial data,0.15384615384615385,0.0
qa,56de43294396321400ee2736,rag_bm25,[1],unavailability of certain crucial data,0.0,0.0
qa,56de43294396321400ee2736,rag_dense,unavailability of certain crucial data,unavailability of certain crucial data,1.0,1.0
qa,56de43294396321400ee2736,rag_hybrid,Saudi Arabia,unavailability of certain crucial data,0.0,0.0
qa,572771def1498d1400e8f84a,llm,I don't know.,Jewish sages,0.0,0.0
qa,572771def1498d1400e8f84a,rag_bm25,European imperialism,Jewish sages,0.0,0.0
qa,572771def1498d1400e8f84a,rag_dense,"Witnesses believe that the Bible condemns the mixing of religions, on the basis that there can only be one truth from God, and therefore reject interfaith and ecumenical movements. They believe that only their religion represents true Christianity, and that other religions fail to meet all the requirements set by God and will soon be destroyed.",Jewish sages,0.0,0.0
qa,572771def1498d1400e8f84a,rag_hybrid,Jerusalem,Jewish sages,0.0,0.0
qa,57313f7b497a881900248cd7,llm,Saxony,European states,0.0,0.0
qa,57313f7b497a881900248cd7,rag_bm25,[3],European states,0.0,0.0
qa,57313f7b497a881900248cd7,rag_dense,"British Empire, the x were a major factor in the growth of the economy.",European states,0.0,0.0
qa,57313f7b497a881900248cd7,rag_hybrid,I don't know.,European states,0.0,0.0
qa,570e67a80b85d914000d7e94,llm,Melbourne's population strategy,Melbourne @ Five Million strategy,0.5,0.0
qa,570e67a80b85d914000d7e94,rag_bm25,Greece) was a sovereign country,Melbourne @ Five Million strategy,0.0,0.0
qa,570e67a80b85d914000d7e94,rag_dense,Hunting,Melbourne @ Five Million strategy,0.0,0.0
qa,570e67a80b85d914000d7e94,rag_hybrid,2000),Melbourne @ Five Million strategy,0.0,0.0
qa,57340eded058e614000b68c6,llm,a few hundred miles,"1,430 km (889 mi)",0.0,0.0
qa,57340eded058e614000b68c6,rag_bm25,I don't know,"1,430 km (889 mi)",0.0,0.0
qa,57340eded058e614000b68c6,rag_dense,[5],"1,430 km (889 mi)",0.0,0.0
qa,57340eded058e614000b68c6,rag_hybrid,I don't know,"1,430 km (889 mi)",0.0,0.0
qa,570b3f0fec8fbc190045b910,llm,"September 11, 2001",January 2002,0.0,0.0
qa,570b3f0fec8fbc190045b910,rag_bm25,Second Boer War,January 2002,0.0,0.0
qa,570b3f0fec8fbc190045b910,rag_dense,[2],January 2002,0.0,0.0
qa,570b3f0fec8fbc190045b910,rag_hybrid,U.S. to combat the Filipino Islamist groups is to help the Philippines to combat the Filipino Islamist groups.,January 2002,0.0,0.0
qa,57312bcd05b4da19006bce30,llm,a battle,triumph,0.0,0.0
qa,57312bcd05b4da19006bce30,rag_bm25,Schwarzenegger,triumph,0.0,0.0
qa,57312bcd05b4da19006bce30,rag_dense,Roman general,triumph,0.0,0.0
qa,57312bcd05b4da19006bce30,rag_hybrid,German soldiers from the 1st and 2nd armies charged up the heights,triumph,0.0,0.0
qa,56cf1988aab44d1400b88d71,llm,Saltbox,Pieter Claesen Wyckoff House,0.0,0.0
qa,56cf1988aab44d1400b88d71,rag_bm25,[3],Pieter Claesen Wyckoff House,0.0,0.0
qa,56cf1988aab44d1400b88d71,rag_dense,Salter's Hall controversy,Pieter Claesen Wyckoff House,0.0,0.0
qa,56cf1988aab44d1400b88d71,rag_hybrid,Israel,Pieter Claesen Wyckoff House,0.0,0.0
qa,573137fba5e9cc1400cdbd15,llm,a stag,rouge d'Adrinople,0.0,0.0
qa,573137fba5e9cc1400cdbd15,rag_bm25,[3],rouge d'Adrinople,0.0,0.0
qa,573137fba5e9cc1400cdbd15,rag_dense,[3],rouge d'Adrinople,0.0,0.0
qa,573137fba5e9cc1400cdbd15,rag_hybrid,Roman general,rouge d'Adrinople,0.0,0.0
qa,5730168bb2c2fd140056883e,llm,President Carter,Ronald Reagan,0.0,0.0
qa,5730168bb2c2fd140056883e,rag_bm25,Nigeria is the United States' largest trading partner in sub-Saharan Africa and the New York Giants,Ronald Reagan,0.0,0.0
qa,5730168bb2c2fd140056883e,rag_dense,[3],Ronald Reagan,0.0,0.0
qa,5730168bb2c2fd140056883e,rag_hybrid,[3],Ronald Reagan,0.0,0.0
qa,572e6ada03f9891900756686,llm,National Association of American Football,AllMusic,0.0,0.0
qa,572e6ada03f9891900756686,rag_bm25,no-empirical domain of theology,AllMusic,0.0,0.0
qa,572e6ada03f9891900756686,rag_dense,I don't know,AllMusic,0.0,0.0
qa,572e6ada03f9891900756686,rag_hybrid,James Madison and Thomas Jefferson,AllMusic,0.0,0.0
qa,57069d2c75f01819005e7c4e,llm,2,three,0.0,0.0
qa,57069d2c75f01819005e7c4e,rag_bm25,a total of 66,three,0.0,0.0
qa,57069d2c75f01819005e7c4e,rag_dense,3,three,0.0,0.0
qa,57069d2c75f01819005e7c4e,rag_hybrid,[3],three,0.0,0.0
qa,572f97a804bcaa1900d76ac3,llm,I don't know.,A 3-digit sequence number,0.0,0.0
qa,572f97a804bcaa1900d76ac3,rag_bm25,[3],A 3-digit sequence number,0.33333333333333337,0.0
qa,572f97a804bcaa1900d76ac3,rag_dense,[5],A 3-digit sequence number,0.0,0.0
qa,572f97a804bcaa1900d76ac3,rag_hybrid,[3],A 3-digit sequence number,0.33333333333333337,0.0
qa,570d3c0eb3d812140066d5a5,llm,New York City,"Fort Irwin, California",0.0,0.0
qa,570d3c0eb3d812140066d5a5,rag_bm25,ARFORGEN,"Fort Irwin, California",0.0,0.0
qa,570d3c0eb3d812140066d5a5,rag_dense,"Fort Irwin, California","Fort Irwin, California",1.0,1.0
qa,570d3c0eb3d812140066d5a5,rag_hybrid,North America,"Fort Irwin, California",0.0,0.0
qa,573077742461fd1900a9ce38,llm,Because it is a place to live.,the vast expected hydrocarbons off the Greenlandic coast.,0.0,0.0
qa,573077742461fd1900a9ce38,rag_bm25,[3],the vast expected hydrocarbons off the Greenlandic coast.,0.0,0.0
qa,573077742461fd1900a9ce38,rag_dense,The vast natural resources of the island,the vast expected hydrocarbons off the Greenlandic coast.,0.39999999999999997,0.0
qa,573077742461fd1900a9ce38,rag_hybrid,I don't know,the vast expected hydrocarbons off the Greenlandic coast.,0.0,0.0
qa,57285d3a3acd2414000df95c,llm,a slain slain slain slain slain slain slain slain slain slain slain slain slain slain slain slain slain slain slain slain slain slain slain slain slain slain slain slain slain slain slain s,King Porus,0.0,0.0
qa,57285d3a3acd2414000df95c,rag_bm25,United States,King Porus,0.0,0.0
qa,57285d3a3acd2414000df95c,rag_dense,Punjab,King Porus,0.0,0.0
qa,57285d3a3acd2414000df95c,rag_hybrid,[3],King Porus,0.0,0.0
qa,56de83454396321400ee29ba,llm,2,seven,0.0,0.0
qa,56de83454396321400ee29ba,rag_bm25,[3],seven,0.0,0.0
qa,56de83454396321400ee29ba,rag_dense,[3],seven,0.0,0.0
qa,56de83454396321400ee29ba,rag_hybrid,[3],seven,0.0,0.0
qa,56de7a464396321400ee2942,llm,I don't know.,Mickey Mouse,0.0,0.0
qa,56de7a464396321400ee2942,rag_bm25,BBC,Mickey Mouse,0.0,0.0
qa,56de7a464396321400ee2942,rag_dense,"BBC Television is a slang term, it is not a slang term.",Mickey Mouse,0.0,0.0
qa,56de7a464396321400ee2942,rag_hybrid,BBC Scotland,Mickey Mouse,0.0,0.0
qa,570f8a7d5ab6b81900390f07,llm,No,Scientists do not know the exact cause of sexual orientation,0.0,0.0
qa,570f8a7d5ab6b81900390f07,rag_bm25,"genetic, hormonal, and environmental influences are involved.",Scientists do not know the exact cause of sexual orientation,0.0,0.0
qa,570f8a7d5ab6b81900390f07,rag_dense,Nazi eugenics program,Scientists do not know the exact cause of sexual orientation,0.0,0.0
qa,570f8a7d5ab6b81900390f07,rag_hybrid,"genetic factors, the early uterine environment, both, or the inclusion of genetic and social factors",Scientists do not know the exact cause of sexual orientation,0.16,0.0
qa,5726c86bf1498d1400e8eb21,llm,I don't know,Norfolk TV,0.0,0.0
qa,5726c86bf1498d1400e8eb21,rag_bm25,[4],Norfolk TV,0.0,0.0
qa,5726c86bf1498d1400e8eb21,rag_dense,[4],Norfolk TV,0.0,0.0
qa,5726c86bf1498d1400e8eb21,rag_hybrid,[3],Norfolk TV,0.0,0.0
qa,56f8e8659e9bad19000a06f6,llm,the northern hemisphere,the Balkan region,0.3333333333333333,0.0
qa,56f8e8659e9bad19000a06f6,rag_bm25,Indus Valley Civilization,the Balkan region,0.0,0.0
qa,56f8e8659e9bad19000a06f6,rag_dense,Byzantine Empire,the Balkan region,0.0,0.0
qa,56f8e8659e9bad19000a06f6,rag_hybrid,I don't know.,the Balkan region,0.0,0.0
qa,5731320c497a881900248c42,llm,China,Ming,0.0,0.0
qa,5731320c497a881900248c42,rag_bm25,I don't know,Ming,0.0,0.0
qa,5731320c497a881900248c42,rag_dense,Manchus,Ming,0.0,0.0
qa,5731320c497a881900248c42,rag_hybrid,Japanese military,Ming,0.0,0.0
qa,57108592b654c5140001f953,llm,a symphony,reason,0.0,0.0
qa,57108592b654c5140001f953,rag_bm25,I don't know,reason,0.0,0.0
qa,57108592b654c5140001f953,rag_dense,[2],reason,0.0,0.0
qa,57108592b654c5140001f953,rag_hybrid,European imperialism is a political and economic argument.,reason,0.0,0.0
qa,56fb85aab28b3419009f1df9,llm,1530,1049,0.0,0.0
qa,56fb85aab28b3419009f1df9,rag_bm25,[3],1049,0.0,0.0
qa,56fb85aab28b3419009f1df9,rag_dense,Montevideo,1049,0.0,0.0
qa,56fb85aab28b3419009f1df9,rag_hybrid,[3],1049,0.0,0.0
qa,5727cb3f2ca10214002d966f,llm,a digital disc,"a ""purist"" transcription",0.3333333333333333,0.0
qa,5727cb3f2ca10214002d966f,rag_bm25,"London, Berlin and Vienna","a ""purist"" transcription",0.0,0.0
qa,5727cb3f2ca10214002d966f,rag_dense,"RCA Victor, the RCA Victors were able to produce a record that was able to be played back using a complementary inverse curve.","a ""purist"" transcription",0.07692307692307691,0.0
qa,5727cb3f2ca10214002d966f,rag_hybrid,[2],"a ""purist"" transcription",0.0,0.0
qa,57284581ff5b5019007da08b,llm,To protect the country,combating Filipino Islamist groups,0.0,0.0
qa,57284581ff5b5019007da08b,rag_bm25,"Von Neumann is credited with the equilibrium strategy of mutual assured destruction, providing the deliberately humorous acronym, MAD.",combating Filipino Islamist groups,0.0,0.0
qa,57284581ff5b5019007da08b,rag_dense,"IJM""",combating Filipino Islamist groups,0.0,0.0
qa,57284581ff5b5019007da08b,rag_hybrid,[3],combating Filipino Islamist groups,0.0,0.0
qa,5726ba7c5951b619008f7c10,llm,art,avant-garde,0.0,0.0
qa,5726ba7c5951b619008f7c10,rag_bm25,I don't know,avant-garde,0.0,0.0
qa,5726ba7c5951b619008f7c10,rag_dense,[3],avant-garde,0.0,0.0
qa,5726ba7c5951b619008f7c10,rag_hybrid,[3],avant-garde,0.0,0.0
qa,5726d55edd62a815002e91af,llm,United Nations,Ch'ongch'on River,0.0,0.0
qa,5726d55edd62a815002e91af,rag_bm25,I don't know,Ch'ongch'on River,0.0,0.0
qa,5726d55edd62a815002e91af,rag_dense,[3],Ch'ongch'on River,0.0,0.0
qa,5726d55edd62a815002e91af,rag_hybrid,I don't know,Ch'ongch'on River,0.0,0.0
qa,573358f2d058e614000b58a9,llm,entity,"an entity is not merely a sum of its relations, but also a valuation of them and reaction to them",0.09523809523809523,0.0
qa,573358f2d058e614000b58a9,rag_bm25,Whitehead,"an entity is not merely a sum of its relations, but also a valuation of them and reaction to them",0.0,0.0
qa,573358f2d058e614000b58a9,rag_dense,I don't know,"an entity is not merely a sum of its relations, but also a valuation of them and reaction to them",0.0,0.0
qa,573358f2d058e614000b58a9,rag_hybrid,I don't know.,"an entity is not merely a sum of its relations, but also a valuation of them and reaction to them",0.0,0.0
qa,56f8db919b226e1400dd1105,llm,a syringe,sense of smell,0.0,0.0
qa,56f8db919b226e1400dd1105,rag_bm25,"""",sense of smell,0.0,0.0
qa,56f8db919b226e1400dd1105,rag_dense,a symbiotic relationship between the two,sense of smell,0.0,0.0
qa,56f8db919b226e1400dd1105,rag_hybrid,(II),sense of smell,0.0,0.0
qa,57111f13b654c5140001fb78,llm,Until the end of the Korean War,1998,0.0,0.0
qa,57111f13b654c5140001fb78,rag_bm25,film/video studies,1998,0.0,0.0
qa,57111f13b654c5140001fb78,rag_dense,[3],1998,0.0,0.0
qa,57111f13b654c5140001fb78,rag_hybrid,[3],1998,0.0,0.0
qa,572f7f37b2c2fd1400568195,llm,Canada,securing the seaward approaches to Quebec.,0.0,0.0
qa,572f7f37b2c2fd1400568195,rag_bm25,I don't know,securing the seaward approaches to Quebec.,0.0,0.0
qa,572f7f37b2c2fd1400568195,rag_dense,[3],securing the seaward approaches to Quebec.,0.0,0.0
qa,572f7f37b2c2fd1400568195,rag_hybrid,[3],securing the seaward approaches to Quebec.,0.0,0.0
qa,572e80e8cb0c0d14000f11fd,llm,ten,"44,000",0.0,0.0
qa,572e80e8cb0c0d14000f11fd,rag_bm25,[3],"44,000",0.0,0.0
qa,572e80e8cb0c0d14000f11fd,rag_dense,Statistics of Cyprus,"44,000",0.0,0.0
qa,572e80e8cb0c0d14000f11fd,rag_hybrid,Saint Helena,"44,000",0.0,0.0
qa,57308a07396df9190009619d,llm,1897,August 1919,0.0,0.0
qa,57308a07396df9190009619d,rag_bm25,I don't know,August 1919,0.0,0.0
qa,57308a07396df9190009619d,rag_dense,a popular place,August 1919,0.0,0.0
qa,57308a07396df9190009619d,rag_hybrid,[3],August 1919,0.0,0.0
qa,56d97560dc89441400fdb4aa,llm,a slam,plastic Olympic flames,0.0,0.0
qa,56d97560dc89441400fdb4aa,rag_bm25,Hong Kong Alliance in Support of Patriotic Democratic Movements in China,plastic Olympic flames,0.0,0.0
qa,56d97560dc89441400fdb4aa,rag_dense,[1],plastic Olympic flames,0.0,0.0
qa,56d97560dc89441400fdb4aa,rag_hybrid,[1],plastic Olympic flames,0.0,0.0
qa,572700addd62a815002e9763,llm,"$500,000",$1.31 billion,0.0,0.0
qa,572700addd62a815002e9763,rag_bm25,[2],$1.31 billion,0.0,0.0
qa,572700addd62a815002e9763,rag_dense,[3],$1.31 billion,0.0,0.0
qa,572700addd62a815002e9763,rag_hybrid,"MTV, Madonna's emergence occurred during the advent of MTV; Chris Nelson from The New York Times spoke of pop artists like Madonna saying, ""MTV, with its almost exclusively lip-synched videos, ushered in an era in which average music fans might happily spend hours a day, every day, watching singers just mouth the words.""",$1.31 billion,0.0,0.0
qa,5727d4703acd2414000ded85,llm,"October 1, 1891",2010,0.0,0.0
qa,5727d4703acd2414000ded85,rag_bm25,"Victoria's self-imposed isolation from the public diminished the popularity of the monarchy, and encouraged the growth of the republican movement.",2010,0.0,0.0
qa,5727d4703acd2414000ded85,rag_dense,[3],2010,0.0,0.0
qa,5727d4703acd2414000ded85,rag_hybrid,North Oklahoma City and South Oklahoma City,2010,0.0,0.0
qa,5731edafe17f3d140042255a,llm,John Paul II,John Smyth,0.4,0.0
qa,5731edafe17f3d140042255a,rag_bm25,"Hungarians, Hunyadi succeeded during the Siege of Belgrade in 1456 against the Ottomans, the biggest victory against that empire in decades.",John Smyth,0.0,0.0
qa,5731edafe17f3d140042255a,rag_dense,[3],John Smyth,0.0,0.0
qa,5731edafe17f3d140042255a,rag_hybrid,[3],John Smyth,0.0,0.0
qa,5732845206a3a419008acabf,llm,"Central, California",Little Rock,0.0,0.0
qa,5732845206a3a419008acabf,rag_bm25,Vietnam Veterans Against the War,Little Rock,0.0,0.0
qa,5732845206a3a419008acabf,rag_dense,[3],Little Rock,0.0,0.0
qa,5732845206a3a419008acabf,rag_hybrid,New Delhi,Little Rock,0.0,0.0
qa,5709de964103511400d5948e,llm,a sacrificial note,Federal Reserve Note,0.3333333333333333,0.0
qa,5709de964103511400d5948e,rag_bm25,[3],Federal Reserve Note,0.0,0.0
qa,5709de964103511400d5948e,rag_dense,stagflation,Federal Reserve Note,0.0,0.0
qa,5709de964103511400d5948e,rag_hybrid,[3],Federal Reserve Note,0.0,0.0
qa,572ac054111d821400f38d1e,llm,grad rates have fallen,increased,0.0,0.0
qa,572ac054111d821400f38d1e,rag_bm25,[3],increased,0.0,0.0
qa,572ac054111d821400f38d1e,rag_dense,[3],increased,0.0,0.0
qa,572ac054111d821400f38d1e,rag_hybrid,[1],increased,0.0,0.0
qa,573417154776f41900661848,llm,Islam,Catholicism,0.0,0.0
qa,573417154776f41900661848,rag_bm25,"cosmology is that the only thing or person is seen as having a ""defining essence"" or a ""core identity"" that is unchanging, and describes what the thing or person really is.",Catholicism,0.0,0.0
qa,573417154776f41900661848,rag_dense,Catholicism,Catholicism,1.0,1.0
qa,573417154776f41900661848,rag_hybrid,I don't know,Catholicism,0.0,0.0
qa,56de39a6cffd8e1900b4b698,llm,1891,1935,0.0,0.0
qa,56de39a6cffd8e1900b4b698,rag_bm25,Japan's food,1935,0.0,0.0
qa,56de39a6cffd8e1900b4b698,rag_dense,"plebeians.""",1935,0.0,0.0
qa,56de39a6cffd8e1900b4b698,rag_hybrid,Federal Reserve Banks to issue Federal Reserve Banks,1935,0.0,0.0
qa,570bc5976b8089140040fa27,llm,a variety of alleles,Interspecific crop diversity,0.0,0.0
qa,570bc5976b8089140040fa27,rag_bm25,[3],Interspecific crop diversity,0.0,0.0
qa,570bc5976b8089140040fa27,rag_dense,Intraspecific diversity,Interspecific crop diversity,0.4,0.0
qa,570bc5976b8089140040fa27,rag_hybrid,[3],Interspecific crop diversity,0.0,0.0
qa,57269c97708984140094cbbf,llm,North America,Russia,0.0,0.0
qa,57269c97708984140094cbbf,rag_bm25,[3],Russia,0.0,0.0
qa,57269c97708984140094cbbf,rag_dense,American Revolution,Russia,0.0,0.0
qa,57269c97708984140094cbbf,rag_hybrid,chemists and manufacturers sought new red dyes that could be used for large-scale manufacture of textiles,Russia,0.0,0.0
qa,56fa621f8f12f31900630141,llm,wood,sunken,0.0,0.0
qa,56fa621f8f12f31900630141,rag_bm25,I don't know,sunken,0.0,0.0
qa,56fa621f8f12f31900630141,rag_dense,[3],sunken,0.0,0.0
qa,56fa621f8f12f31900630141,rag_hybrid,"Xylophaga, the tree's crown becomes more open and the annual wood production is lessened",sunken,0.0,0.0
qa,57289dff2ca10214002da4cb,llm,the 19th century,Jurassic Period (210-140 million years ago),0.0,0.0
qa,57289dff2ca10214002da4cb,rag_bm25,BYU athletes,Jurassic Period (210-140 million years ago),0.0,0.0
qa,57289dff2ca10214002da4cb,rag_dense,"BYU's varsity teams, they are a lot more likely to be a mascot.",Jurassic Period (210-140 million years ago),0.0,0.0
qa,57289dff2ca10214002da4cb,rag_hybrid,BYU athletes,Jurassic Period (210-140 million years ago),0.0,0.0
qa,5731d3b3e17f3d140042245d,llm,a fire pit,Vesta's flame,0.0,0.0
qa,5731d3b3e17f3d140042245d,rag_bm25,[3],Vesta's flame,0.0,0.0
qa,5731d3b3e17f3d140042245d,rag_dense,pig iron,Vesta's flame,0.0,0.0
qa,5731d3b3e17f3d140042245d,rag_hybrid,"Human and many other mammals, new neurons are created mainly before birth, and the infant brain contains substantially more neurons than the adult brain.",Vesta's flame,0.0,0.0
qa,5727cbf64b864d1900163d46,llm,1950s,1880s,0.0,0.0
qa,5727cbf64b864d1900163d46,rag_bm25,Mohammad Reza Pahlavi to face trial in the court of the new regime,1880s,0.0,0.0
qa,5727cbf64b864d1900163d46,rag_dense,I don't know.,1880s,0.0,0.0
qa,5727cbf64b864d1900163d46,rag_hybrid,"It has managed to survive the years without preamble.""",1880s,0.0,0.0
qa,56e0cbfe7aa994140058e709,llm,a browser,Firefox,0.0,0.0
qa,56e0cbfe7aa994140058e709,rag_bm25,Britain,Firefox,0.0,0.0
qa,56e0cbfe7aa994140058e709,rag_dense,Vivendi,Firefox,0.0,0.0
qa,56e0cbfe7aa994140058e709,rag_hybrid,[3],Firefox,0.0,0.0
qa,57266a1ef1498d1400e8df01,llm,Conservative Party,Whig,0.0,0.0
qa,57266a1ef1498d1400e8df01,rag_bm25,[3],Whig,0.0,0.0
qa,57266a1ef1498d1400e8df01,rag_dense,[3],Whig,0.0,0.0
qa,57266a1ef1498d1400e8df01,rag_hybrid,Darwin,Whig,0.0,0.0
qa,56f8c4f09e9bad19000a0462,llm,a chromosome,two copies of each chromosome,0.28571428571428575,0.0
qa,56f8c4f09e9bad19000a0462,rag_bm25,[3],two copies of each chromosome,0.0,0.0
qa,56f8c4f09e9bad19000a0462,rag_dense,[4],two copies of each chromosome,0.0,0.0
qa,56f8c4f09e9bad19000a0462,rag_hybrid,[3],two copies of each chromosome,0.0,0.0
qa,5706c2b22eaba6190074acf1,llm,9%,43%,0.0,0.0
qa,5706c2b22eaba6190074acf1,rag_bm25,Plymouth was re-opened,43%,0.0,0.0
qa,5706c2b22eaba6190074acf1,rag_dense,Ann Arbor,43%,0.0,0.0
qa,5706c2b22eaba6190074acf1,rag_hybrid,[2],43%,0.0,0.0
qa,56d4cde92ccc5a1400d83237,llm,ten,one million,0.0,0.0
qa,56d4cde92ccc5a1400d83237,rag_bm25,Beyoncé,one million,0.0,0.0
qa,56d4cde92ccc5a1400d83237,rag_dense,Beyoncé,one million,0.0,0.0
qa,56d4cde92ccc5a1400d83237,rag_hybrid,Beyoncé,one million,0.0,0.0
qa,5727279cf1498d1400e8f429,llm,British overseas possessions,the telegraph,0.0,0.0
qa,5727279cf1498d1400e8f429,rag_bm25,[3],the telegraph,0.0,0.0
qa,5727279cf1498d1400e8f429,rag_dense,Britain was a great player in the war against France,the telegraph,0.16666666666666669,0.0
qa,5727279cf1498d1400e8f429,rag_hybrid,British troops were called to participate in European theatres,the telegraph,0.0,0.0
qa,56ddea8366d3e219004dae05,llm,Cardinals,secular affairs.,0.0,0.0
qa,56ddea8366d3e219004dae05,rag_bm25,I don't know,secular affairs.,0.0,0.0
qa,56ddea8366d3e219004dae05,rag_dense,Catholicism,secular affairs.,0.0,0.0
qa,56ddea8366d3e219004dae05,rag_hybrid,the poor,secular affairs.,0.0,0.0
qa,572714e2dd62a815002e98c7,llm,a castle,Åland Islands,0.0,0.0
qa,572714e2dd62a815002e98c7,rag_bm25,[3],Åland Islands,0.0,0.0
qa,572714e2dd62a815002e98c7,rag_dense,German 2nd Army,Åland Islands,0.0,0.0
qa,572714e2dd62a815002e98c7,rag_hybrid,Russian Army,Åland Islands,0.0,0.0
qa,5728f7636aef0514001548f8,llm,"October 27, 1897",1470,0.0,0.0
qa,5728f7636aef0514001548f8,rag_bm25,[2],1470,0.0,0.0
qa,5728f7636aef0514001548f8,rag_dense,[2],1470,0.0,0.0
qa,5728f7636aef0514001548f8,rag_hybrid,[2],1470,0.0,0.0
qa,570df2080dc6ce1900204d39,llm,I don't know.,distress,0.0,0.0
qa,570df2080dc6ce1900204d39,rag_bm25,Croatian Zagreb grammarians in 1854,distress,0.0,0.0
qa,570df2080dc6ce1900204d39,rag_dense,"""Neo-Eriksonian"" identity status paradigm is.",distress,0.0,0.0
qa,570df2080dc6ce1900204d39,rag_hybrid,adolescent should be able to identify the self-concept as a cultural entity,distress,0.0,0.0
qa,572ecaddc246551400ce4696,llm,English,English,1.0,1.0
qa,572ecaddc246551400ce4696,rag_bm25,I don't know,English,0.0,0.0
qa,572ecaddc246551400ce4696,rag_dense,Persian Gulf,English,0.0,0.0
qa,572ecaddc246551400ce4696,rag_hybrid,I don't know.,English,0.0,0.0
qa,572b7c07f75d5e190021fe00,llm,QA system,messages transmitted along the nerves to the seat of consciousness,0.0,0.0
qa,572b7c07f75d5e190021fe00,rag_bm25,[3],messages transmitted along the nerves to the seat of consciousness,0.0,0.0
